RecordIndex,InUse,Type,Filename,Ext,Size,Parents,Time_MFT,Time_Create,Time_Alter,Time_Read,Att_Archive,Att_Compressed,Att_Device,Att_Encrypted,Att_Hidden,Att_Normal,Att_NotIndexed,Att_Offline,Att_Readonly,Att_Reparse,Att_Sparse,Att_System,Att_Temp,USN,Hardlinks,ADS,ZoneId,ReferrerUrl,HostUrl
2003,"True","File","mrt.log",".log",0,"2002","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925840,1,"","","",""
2004,"True","File","NetSetup.LOG",".log",0,"2002","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2005,"True","File","PASSWD.LOG",".log",0,"2002","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925846,1,"","","",""
2006,"True","Directory","WIA","",0,"2002","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925832,1,"","","",""
2007,"True","File","wiatrace.bak.log",".log",0,"2006","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925858,1,"","","",""
2008,"True","File","wiatrace.log",".log",0,"2006","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2009,"True","File","diagerr.xml",".xml",0,"1775","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2010,"True","Directory","diagnostics","",0,"1775","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2011,"True","Directory","index","",0,"2010","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925836,1,"","","",""
2012,"True","File","AeroDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925862,1,"","","",""
2013,"True","File","AppsDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925862,1,"","","",""
2014,"True","File","AudioPlaybackDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925880,1,"","","",""
2015,"True","File","AudioRecordingDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925882,1,"","","",""
2016,"True","File","BITSDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925862,1,"","","",""
2017,"True","File","BlueScreenDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925874,1,"","","",""
2018,"True","File","BluetoothDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925872,1,"","","",""
2019,"True","File","DeviceCenterDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925878,1,"","","",""
2020,"True","File","DeviceDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925866,1,"","","",""
2021,"True","File","InternetDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925870,1,"","","",""
2022,"True","File","KeyboardDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925870,1,"","","",""
2023,"True","File","MaintenanceDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925876,1,"","","",""
2024,"True","File","NetworkDiagnostics_1_Web.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925882,1,"","","",""
2025,"True","File","NetworkDiagnostics_2_FileShare.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925894,1,"","","",""
2026,"True","File","NetworkDiagnostics_4_NetworkAdapter.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925904,1,"","","",""
2027,"True","File","NetworkDiagnostics_5_Inbound.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925890,1,"","","",""
2028,"True","File","NetworkDiagnostics_6_DA.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925880,1,"","","",""
2029,"True","File","PCWDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925860,1,"","","",""
2030,"True","File","PerformanceDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925876,1,"","","",""
2031,"True","File","PowerDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925864,1,"","","",""
2032,"True","File","PrinterDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925868,1,"","","",""
2033,"True","File","SearchDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925866,1,"","","",""
2034,"True","File","SpeechDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925866,1,"","","",""
2035,"True","File","VideoPlaybackDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925880,1,"","","",""
2036,"True","File","WindowsMediaPlayerConfiguration.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925896,1,"","","",""
2037,"True","File","WindowsMediaPlayerMediaLibrary.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925894,1,"","","",""
2038,"True","File","WindowsMediaPlayerPlayDVD.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925884,1,"","","",""
2039,"True","File","WindowsUpdateDiagnostic.xml",".xml",0,"2011","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925880,1,"","","",""
2040,"True","File","diagwrn.xml",".xml",0,"1775","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2041,"True","File","DirectX.log",".log",0,"1775","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2042,"True","File","DPINST.LOG",".log",0,"1775","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925846,1,"","","",""
2043,"True","File","DtcInstall.log",".log",0,"1775","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925854,1,"","","",""
2044,"True","Directory","ELAMBKUP","",0,"1775","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925842,1,"","","",""
2045,"True","File","WdBoot.sys",".sys",0,"2044","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925846,1,"","","",""
2046,"True","Directory","en-US","",0,"1775","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925836,1,"","","",""
2047,"True","File","bootfix.bin",".bin",0,"2046","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2048,"True","File","explorer.exe",".exe",0,"1775","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2049,"True","File","gdrv.sys",".sys",0,"1775","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925842,1,"","","",""
2050,"True","Directory","Globalization","",0,"1775","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
2051,"True","Directory","ICU","",0,"2050","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925832,1,"","","",""
2052,"True","File","icudtl.dat",".dat",0,"2051","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925846,1,"","","",""
2053,"True","Directory","Sorting","",0,"2050","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925840,1,"","","",""
2054,"True","File","SortDefault.nls",".nls",0,"2053","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925856,1,"","","",""
2055,"True","File","SortServer2003Compat.nls",".nls",0,"2053","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925874,1,"","","",""
2056,"True","File","SortServer2008Compat.nls",".nls",0,"2053","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925874,1,"","","",""
2057,"True","File","SortVistaCompat.nls",".nls",0,"2053","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925864,1,"","","",""
2058,"True","File","SortWindows61.nls",".nls",0,"2053","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925860,1,"","","",""
2059,"True","Directory","Time Zone","",0,"2050","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925844,1,"","","",""
2060,"True","File","timezoneMapping.xml",".xml",0,"2059","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925864,1,"","","",""
2061,"True","File","timezones.xml",".xml",0,"2059","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925852,1,"","","",""
2062,"True","File","tzautoupdate.dat",".dat",0,"2059","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925858,1,"","","",""
2063,"True","File","GSetup.exe",".exe",0,"1775","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925846,1,"","","",""
2064,"True","File","GSetup.ini",".ini",0,"1775","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925846,1,"","","",""
2065,"True","Directory","Help","",0,"1775","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925834,1,"","","",""
2066,"True","Directory","en-US","",0,"2065","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925836,1,"","","",""
2067,"True","File","credits.rtf",".rtf",0,"2066","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2068,"True","Directory","nvcpl","",0,"2065","2019-06-13 00:37:29","2019-06-13 00:37:28","2019-06-13 00:37:29","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925836,1,"","","",""
2069,"True","File","nv3d.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925842,1,"","","",""
2070,"True","File","nv3dara.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2071,"True","File","nv3dchs.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2072,"True","File","nv3dcht.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2073,"True","File","nv3dcsy.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2074,"True","File","nv3ddan.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2075,"True","File","nv3ddeu.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2076,"True","File","nv3dell.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2077,"True","File","nv3deng.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2078,"True","File","nv3desm.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2079,"True","File","nv3desn.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2080,"True","File","nv3dfin.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2081,"True","File","nv3dfra.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2082,"True","File","nv3dheb.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2083,"True","File","nv3dhun.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2084,"True","File","nv3dita.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2085,"True","File","nv3djpn.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2086,"True","File","nv3dkor.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2087,"True","File","nv3dnld.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2088,"True","File","nv3dnor.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2089,"True","File","nv3dplk.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2090,"True","File","nv3dptb.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2091,"True","File","nv3dptg.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2092,"True","File","nv3drus.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2093,"True","File","nv3dsky.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2094,"True","File","nv3dslv.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2095,"True","File","nv3dsve.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2096,"True","File","nv3dtha.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2097,"True","File","nv3dtrk.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925848,1,"","","",""
2098,"True","File","nvcpl.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925844,1,"","","",""
2099,"True","File","nvcplara.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2100,"True","File","nvcplchs.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2101,"True","File","nvcplcht.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2102,"True","File","nvcplcsy.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2103,"True","File","nvcpldan.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2104,"True","File","nvcpldeu.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2105,"True","File","nvcplell.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2106,"True","File","nvcpleng.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2107,"True","File","nvcplesm.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2108,"True","File","nvcplesn.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2109,"True","File","nvcplfin.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2110,"True","File","nvcplfra.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2111,"True","File","nvcplheb.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2112,"True","File","nvcplhun.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2113,"True","File","nvcplita.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2114,"True","File","nvcpljpn.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2115,"True","File","nvcplkor.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
2116,"True","File","nvcplnld.chm",".chm",0,"2068","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","2019-06-13 00:37:28","True","True","False","False","False","False","False","False","False","False","False","False","False",281578055925850,1,"","","",""
